FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
2024-11-15,6,-99,1,0,-99,0,1,4,-99,0,1,1,-99,0,2,-99,1,1,3,2,1,1,1,1,1,-99,-99,-99,2,1,1,-99,2,2
2024-11-15,7,-99,1,1,-99,1,2,4,-99,0,2,1,-99,0,2,-99,2,2,6,1,1,2,1,2,2,-99,-99,-99,2,3,1,-99,2,2
2024-11-15,8,-99,1,1,-99,2,2,5,-99,1,3,2,-99,0,3,-99,3,3,6,2,1,3,2,2,2,-99,-99,-99,2,4,1,-99,3,2
2024-11-15,9,-99,1,2,-99,2,3,6,-99,1,3,1,-99,0,3,-99,3,4,4,1,1,4,2,2,2,-99,-99,-99,3,1,1,-99,3,3
2024-11-15,10,-99,1,2,-99,1,3,3,-99,1,4,2,-99,1,2,-99,2,2,4,1,1,2,2,1,2,-99,-99,-99,3,1,1,-99,2,4
2024-11-15,11,-99,1,2,-99,1,2,2,-99,1,3,1,-99,1,1,-99,2,2,4,1,1,2,2,1,1,-99,-99,-99,4,1,0,-99,2,3
2024-11-15,12,-99,1,1,-99,1,2,2,-99,2,2,1,-99,1,2,-99,2,1,3,1,1,2,2,-99,1,-99,-99,-99,5,-99,0,-99,-99,3
2024-11-15,13,-99,1,1,-99,1,2,2,-99,2,2,1,-99,1,2,-99,2,1,4,1,1,2,2,1,2,-99,-99,-99,6,-99,0,-99,-99,4
2024-11-15,14,-99,1,1,-99,1,2,1,-99,2,2,2,-99,1,2,-99,2,1,3,1,1,2,2,2,2,-99,-99,-99,7,-99,0,-99,-99,3
2024-11-15,15,-99,1,1,-99,1,2,2,-99,2,3,2,-99,1,2,-99,2,1,4,1,1,2,2,1,2,-99,-99,-99,6,-99,0,-99,-99,3
2024-11-15,16,-99,1,1,-99,1,2,1,-99,2,3,2,-99,1,2,-99,2,1,4,2,1,2,2,1,2,-99,-99,-99,3,-99,0,-99,-99,2
2024-11-15,17,-99,2,2,-99,1,2,1,-99,2,4,2,-99,1,1,-99,2,1,4,1,1,1,2,1,2,-99,-99,-99,3,-99,0,-99,-99,2
2024-11-15,18,-99,1,8,-99,1,2,1,-99,31,3,1,-99,1,1,-99,2,0,4,1,1,1,2,1,2,-99,-99,-99,4,-99,0,-99,-99,2
2024-11-15,19,-99,1,22,-99,0,1,1,-99,12,7,1,-99,1,1,-99,1,0,3,1,1,1,2,0,1,-99,-99,-99,19,-99,0,-99,-99,1
2024-11-15,20,-99,2,21,-99,1,2,1,-99,3,23,1,-99,0,1,-99,1,1,4,1,1,1,3,1,1,-99,-99,-99,6,-99,0,-99,-99,1
2024-11-15,21,-99,10,12,-99,1,2,1,-99,2,16,1,-99,0,-99,-99,2,1,16,1,1,1,5,1,1,-99,-99,-99,3,-99,0,-99,-99,2
2024-11-15,22,-99,11,4,-99,0,2,1,-99,2,6,1,-99,0,2,-99,2,1,8,1,4,1,3,1,1,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-15,23,-99,8,4,-99,1,3,1,-99,1,4,1,-99,0,2,-99,1,1,6,1,5,1,5,1,1,-99,-99,-99,3,-99,0,-99,-99,2
2024-11-15,24,-99,6,4,-99,2,4,1,-99,2,3,1,-99,0,2,-99,1,1,4,1,4,2,4,2,1,-99,-99,-99,6,-99,0,-99,-99,3
2024-11-16,1,-99,4,3,-99,3,3,2,-99,2,2,1,-99,0,2,-99,2,1,4,1,3,3,3,3,2,-99,-99,-99,5,-99,0,-99,-99,3
2024-11-16,2,-99,3,2,-99,3,3,1,-99,2,2,1,-99,0,2,-99,2,2,4,1,2,2,2,3,2,-99,-99,-99,4,-99,0,-99,-99,3
2024-11-16,3,-99,3,2,-99,2,2,1,-99,1,1,1,-99,0,2,-99,1,2,3,1,2,2,2,4,1,-99,-99,-99,4,-99,1,-99,-99,2
2024-11-16,4,-99,2,2,-99,1,2,2,-99,1,1,1,-99,0,2,-99,2,1,3,1,2,2,2,3,1,-99,-99,-99,3,-99,0,-99,-99,2
2024-11-16,5,-99,2,1,-99,1,2,1,-99,1,1,1,-99,0,2,-99,2,1,4,1,1,2,2,3,1,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-16,6,-99,3,1,-99,2,2,4,-99,1,1,1,-99,0,2,-99,2,2,4,1,2,2,2,3,2,-99,-99,-99,2,-99,0,-99,-99,4
2024-11-16,7,-99,3,1,-99,2,2,4,-99,1,1,2,-99,0,2,-99,2,1,6,2,2,2,2,3,2,-99,-99,-99,3,-99,1,-99,-99,4
2024-11-16,8,-99,2,2,-99,2,3,3,-99,1,3,2,-99,0,3,-99,3,4,8,2,2,3,2,5,2,-99,-99,-99,3,-99,1,-99,-99,3
2024-11-16,9,-99,4,3,-99,3,3,7,-99,3,4,2,-99,0,4,-99,4,5,6,2,2,4,3,5,2,-99,-99,-99,6,-99,1,-99,-99,4
2024-11-16,10,-99,3,3,-99,3,3,3,-99,5,6,2,-99,2,3,-99,3,4,5,2,2,4,3,5,3,-99,-99,-99,5,-99,1,-99,-99,4
2024-11-16,11,-99,3,3,-99,3,3,3,-99,6,10,4,-99,2,3,-99,3,5,5,3,3,4,3,4,4,-99,-99,-99,7,-99,1,-99,-99,5
2024-11-16,12,-99,3,3,-99,3,4,3,-99,4,4,4,-99,3,4,-99,3,3,6,3,3,4,4,4,3,-99,-99,-99,4,-99,0,-99,-99,5
2024-11-16,13,-99,3,3,-99,2,4,4,-99,4,4,3,-99,3,3,-99,3,2,5,3,3,4,3,3,3,-99,-99,-99,4,-99,1,-99,-99,4
2024-11-16,14,-99,4,3,-99,2,4,4,-99,3,4,3,-99,2,4,-99,4,3,5,3,4,4,4,3,3,-99,-99,-99,4,-99,0,-99,-99,4
2024-11-16,15,-99,4,2,-99,2,4,4,-99,3,3,3,-99,2,4,-99,3,3,5,4,5,4,4,4,3,-99,-99,-99,4,-99,0,-99,-99,4
2024-11-16,16,-99,3,3,-99,2,4,3,-99,2,3,4,-99,2,5,-99,4,4,5,5,4,4,4,6,4,-99,-99,-99,3,-99,1,-99,-99,4
2024-11-16,17,-99,3,2,-99,4,6,2,-99,2,3,6,-99,2,6,-99,4,5,6,6,5,5,4,5,7,-99,-99,-99,3,-99,0,-99,-99,6
2024-11-16,18,-99,2,2,-99,7,6,2,-99,2,3,7,-99,1,6,-99,3,6,7,3,3,3,4,2,6,-99,-99,-99,4,-99,1,-99,-99,5
2024-11-16,19,-99,2,2,-99,5,2,2,-99,2,3,2,-99,1,2,-99,3,1,6,1,3,2,3,1,2,-99,-99,-99,3,-99,0,-99,-99,3
2024-11-16,20,-99,3,2,-99,1,2,2,-99,2,2,2,-99,0,2,-99,2,1,4,1,3,1,3,1,2,-99,-99,-99,3,-99,0,-99,-99,2
2024-11-16,21,-99,4,2,-99,1,2,1,-99,2,2,1,-99,0,3,-99,2,1,4,1,4,2,3,1,1,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-16,22,-99,3,2,-99,1,2,1,-99,2,2,1,-99,0,4,-99,2,1,3,1,3,1,2,1,1,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-16,23,-99,3,2,-99,1,2,1,-99,1,2,1,-99,0,2,-99,2,1,3,1,2,1,3,1,1,-99,-99,-99,2,-99,0,-99,-99,4
2024-11-16,24,-99,3,2,-99,1,2,1,-99,2,2,2,-99,0,2,-99,1,1,4,1,2,1,2,1,1,-99,-99,-99,3,-99,0,-99,-99,4
2024-11-17,1,-99,3,2,-99,1,2,1,-99,2,2,1,-99,0,3,-99,1,1,4,1,1,1,2,1,1,-99,-99,-99,2,-99,0,-99,-99,3
2024-11-17,2,-99,2,1,-99,1,2,1,-99,1,1,1,-99,0,1,-99,1,1,4,1,1,1,2,1,2,-99,-99,-99,2,-99,0,-99,-99,3
2024-11-17,3,-99,2,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,4,1,1,1,2,1,1,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-17,4,-99,2,1,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,4,1,1,1,2,1,2,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-17,5,-99,2,1,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,0,4,1,1,1,2,0,2,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-17,6,-99,1,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,0,4,1,1,1,2,1,1,-99,-99,-99,1,-99,0,-99,-99,3
2024-11-17,7,-99,1,1,-99,1,1,1,-99,0,1,1,-99,0,1,-99,2,1,5,1,1,1,1,2,2,-99,-99,-99,1,-99,1,-99,-99,3
2024-11-17,8,-99,2,1,-99,1,1,2,-99,1,2,1,-99,0,1,-99,2,1,6,1,1,2,2,3,2,-99,-99,-99,2,-99,1,-99,-99,4
2024-11-17,9,-99,1,2,-99,1,2,2,-99,2,2,2,-99,1,1,-99,2,1,4,1,1,2,2,3,3,-99,-99,-99,3,-99,1,-99,-99,3
2024-11-17,10,-99,1,3,-99,0,2,2,-99,5,4,2,-99,1,1,-99,2,1,3,2,1,2,2,2,3,-99,-99,-99,2,-99,1,-99,-99,4
2024-11-17,11,-99,1,2,-99,0,2,1,-99,4,5,2,-99,1,1,-99,2,1,3,2,1,2,2,1,2,-99,-99,-99,1,-99,0,-99,-99,4
2024-11-17,12,-99,2,2,-99,0,2,2,-99,3,4,2,-99,1,2,-99,2,1,4,2,2,2,3,1,2,-99,-99,-99,2,-99,0,-99,-99,3
2024-11-17,13,-99,4,4,-99,2,5,3,-99,3,5,3,-99,1,4,-99,3,3,6,3,2,2,5,2,3,-99,-99,-99,4,-99,0,-99,-99,4
2024-11-17,14,-99,3,5,-99,3,4,2,-99,4,5,3,-99,2,3,-99,3,3,6,3,1,3,4,3,4,-99,-99,-99,4,-99,0,-99,-99,4
2024-11-17,15,-99,2,6,-99,4,3,2,-99,5,5,3,-99,1,4,-99,3,4,7,3,1,3,3,2,3,-99,-99,-99,4,-99,0,-99,-99,4
2024-11-17,16,-99,1,9,-99,8,4,2,-99,9,8,2,-99,1,3,-99,3,4,7,2,1,2,3,1,3,-99,-99,-99,8,-99,0,-99,-99,4
2024-11-17,17,-99,1,11,-99,8,2,2,-99,13,8,1,-99,1,2,-99,2,2,6,1,1,1,2,1,2,-99,-99,-99,11,-99,0,-99,-99,2
2024-11-17,18,-99,1,8,-99,1,1,2,-99,11,5,1,-99,2,1,-99,2,0,3,1,1,1,2,1,2,-99,-99,-99,3,-99,0,-99,-99,1
2024-11-17,19,-99,1,2,-99,0,2,1,-99,2,2,1,-99,1,1,-99,1,0,4,1,1,1,2,1,2,-99,-99,-99,2,-99,1,-99,-99,2
2024-11-17,20,-99,1,2,-99,3,2,1,-99,2,2,1,-99,1,2,-99,1,1,4,1,1,1,1,1,2,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-17,21,-99,1,2,-99,0,1,1,-99,2,2,1,-99,1,2,-99,1,1,4,1,1,1,1,1,1,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-17,22,-99,1,2,-99,2,1,1,-99,2,2,1,-99,0,2,-99,1,1,3,1,1,1,1,1,1,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-17,23,-99,1,1,-99,1,1,1,-99,2,2,2,-99,0,2,-99,1,1,4,1,1,1,2,1,1,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-17,24,-99,1,1,-99,1,2,1,-99,1,2,1,-99,0,2,-99,1,1,4,1,1,1,2,1,1,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,0,-99,-99,-99
2024-11-18,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,0,-99,-99,-99
2024-11-18,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,0,-99,-99,-99
2024-11-18,4,-99,2,1,-99,1,1,1,-99,3,2,1,-99,1,1,-99,2,1,4,1,1,1,1,2,1,-99,-99,-99,1,-99,0,-99,-99,1
2024-11-18,5,-99,1,1,-99,1,1,1,-99,1,1,1,-99,1,1,-99,1,2,5,1,0,2,1,3,2,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-18,6,-99,1,1,-99,1,1,2,-99,1,1,1,-99,1,1,-99,2,2,5,1,0,2,1,2,1,-99,-99,-99,1,-99,1,-99,-99,3
2024-11-18,7,-99,2,1,-99,1,1,2,-99,1,1,1,-99,1,1,-99,2,2,5,1,1,2,2,3,2,-99,-99,-99,1,-99,1,-99,-99,2
2024-11-18,8,-99,2,1,-99,2,2,3,-99,2,2,1,-99,1,2,-99,3,2,7,1,1,2,2,3,2,-99,-99,-99,2,-99,1,-99,-99,2
2024-11-18,9,-99,2,3,-99,2,2,2,-99,3,3,2,-99,1,2,-99,2,2,5,1,1,2,2,3,2,-99,-99,-99,3,-99,0,-99,-99,3
2024-11-18,10,-99,2,3,-99,2,2,2,-99,5,4,2,-99,1,2,-99,2,3,4,1,2,2,2,2,2,-99,-99,-99,3,-99,0,-99,-99,3
2024-11-18,11,-99,2,2,-99,2,2,2,-99,4,4,2,-99,1,2,-99,2,3,4,2,1,1,2,2,2,-99,-99,-99,2,-99,0,-99,-99,3
2024-11-18,12,-99,2,2,-99,2,2,2,-99,3,2,1,-99,1,2,-99,2,2,4,-99,1,2,2,2,2,-99,-99,-99,3,-99,0,-99,-99,3
2024-11-18,13,-99,2,2,-99,1,2,2,-99,2,2,1,-99,2,2,-99,1,2,4,-99,1,1,2,2,2,-99,-99,-99,3,-99,0,-99,-99,2
2024-11-18,14,-99,2,1,-99,1,2,1,-99,2,2,1,-99,2,1,-99,1,2,4,-99,1,1,2,2,2,-99,-99,-99,3,-99,0,-99,-99,2
2024-11-18,15,-99,2,1,-99,1,2,1,-99,2,2,1,-99,3,1,-99,2,1,4,-99,1,1,2,2,2,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-18,16,-99,3,1,-99,1,2,1,-99,1,2,1,-99,1,2,-99,2,2,4,-99,1,1,2,2,2,-99,-99,-99,2,-99,0,-99,-99,2
2024-11-18,17,-99,2,1,-99,1,1,1,-99,1,1,1,-99,1,2,-99,2,2,3,-99,1,1,2,2,1,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-18,18,-99,1,0,-99,0,1,1,-99,1,1,1,-99,1,1,-99,1,1,3,-99,1,1,2,2,1,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-18,19,-99,1,0,-99,0,1,1,-99,1,1,1,-99,1,1,-99,1,1,3,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-18,20,-99,1,0,-99,0,1,1,-99,1,2,1,-99,1,1,-99,1,1,3,-99,0,1,2,2,1,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-18,21,-99,1,1,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,3,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,-99,1
2024-11-18,22,-99,1,1,-99,1,1,1,-99,1,2,1,-99,0,1,-99,1,1,3,-99,1,1,1,2,1,-99,-99,-99,1,-99,0,-99,-99,1
2024-11-18,23,-99,1,1,-99,0,1,1,-99,1,2,1,-99,0,1,-99,1,1,3,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,-99,1
2024-11-18,24,-99,1,1,-99,1,1,1,-99,1,2,1,-99,0,1,-99,1,1,3,-99,0,1,2,2,1,-99,-99,-99,1,-99,0,-99,-99,1
2024-11-19,1,-99,1,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,3,-99,0,1,1,1,1,-99,-99,-99,1,-99,0,-99,-99,1
2024-11-19,2,-99,1,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,4,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-19,3,-99,1,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,5,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-19,4,-99,1,0,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,4,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,-99,1
2024-11-19,5,-99,1,0,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,6,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-19,6,-99,1,1,-99,1,1,2,-99,0,1,1,-99,0,1,-99,1,2,9,-99,0,1,1,2,2,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-19,7,-99,1,1,-99,1,2,3,-99,1,2,1,-99,0,1,-99,1,2,7,-99,0,2,1,3,2,-99,-99,-99,2,-99,1,-99,-99,3
2024-11-19,8,-99,1,1,-99,2,2,2,-99,1,4,2,-99,0,2,-99,2,4,6,-99,0,3,2,4,2,-99,-99,-99,3,-99,1,-99,-99,4
2024-11-19,9,-99,1,3,-99,3,2,2,-99,2,4,2,-99,0,2,-99,1,4,6,-99,0,3,2,3,2,-99,-99,-99,4,-99,1,-99,-99,5
2024-11-19,10,-99,1,3,-99,2,3,1,-99,3,4,1,-99,0,2,-99,2,4,5,-99,0,3,2,2,2,-99,-99,-99,3,-99,1,-99,-99,5
2024-11-19,11,-99,2,2,-99,2,2,1,-99,3,4,1,-99,0,3,-99,2,2,5,-99,0,2,2,2,2,-99,-99,-99,3,-99,1,-99,-99,4
2024-11-19,12,-99,1,2,-99,-99,2,1,-99,2,3,1,-99,0,2,-99,2,2,5,-99,1,1,2,2,2,-99,-99,-99,3,-99,0,-99,-99,3
2024-11-19,13,-99,1,3,-99,1,2,1,-99,3,3,1,-99,0,2,-99,1,2,4,-99,1,1,2,2,2,-99,-99,-99,2,-99,0,-99,-99,3
2024-11-19,14,-99,1,1,-99,1,2,1,-99,3,3,1,-99,0,1,-99,1,2,4,-99,0,1,2,2,1,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-19,15,-99,1,1,-99,1,1,1,-99,2,2,1,-99,0,1,-99,1,1,4,-99,1,1,1,2,1,-99,-99,-99,1,-99,0,-99,-99,2
2024-11-19,16,-99,0,1,-99,0,1,2,-99,2,1,1,-99,0,1,-99,1,1,3,-99,0,1,2,2,1,-99,-99,-99,2,-99,0,-99,1,2
2024-11-19,17,-99,0,1,-99,0,1,1,-99,2,1,1,-99,0,1,-99,1,1,3,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,1,2
2024-11-19,18,-99,1,1,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,3,-99,1,1,1,2,1,-99,-99,-99,1,-99,0,-99,1,2
2024-11-19,19,-99,1,0,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,3,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,3,2
2024-11-19,20,-99,1,0,-99,1,1,1,-99,1,2,1,-99,0,1,-99,1,1,3,-99,1,1,1,2,1,-99,-99,-99,1,-99,0,-99,3,2
2024-11-19,21,-99,1,1,-99,1,1,1,-99,1,2,1,-99,0,1,-99,1,1,3,-99,0,1,2,1,1,-99,-99,-99,3,-99,0,-99,1,2
2024-11-19,22,-99,1,1,-99,0,1,1,-99,2,1,1,-99,0,1,-99,1,1,3,-99,0,1,1,1,1,-99,-99,-99,2,-99,0,-99,1,2
2024-11-19,23,-99,1,2,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,2,-99,0,1,1,1,1,-99,-99,-99,2,-99,0,-99,2,2
2024-11-19,24,-99,1,1,-99,0,1,1,-99,0,1,1,-99,0,1,-99,1,1,2,-99,1,2,1,2,1,-99,-99,-99,1,-99,0,-99,5,2
2024-11-20,1,-99,1,1,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,2,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,2,2
2024-11-20,2,-99,1,1,-99,0,1,1,-99,0,1,1,-99,0,1,-99,1,1,2,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,2,1
2024-11-20,3,-99,0,1,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,2,-99,0,1,1,2,1,-99,-99,-99,1,-99,0,-99,2,1
2024-11-20,4,-99,0,1,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,3,-99,1,1,1,2,1,-99,-99,-99,1,-99,0,-99,2,1
2024-11-20,5,-99,0,1,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,3,-99,0,1,1,2,1,-99,-99,-99,2,-99,0,-99,1,1
2024-11-20,6,-99,1,1,-99,0,1,2,-99,1,1,0,-99,1,1,-99,1,1,3,-99,0,1,1,2,1,-99,-99,-99,2,-99,0,-99,1,1
2024-11-20,7,-99,1,1,-99,1,2,2,-99,2,2,1,-99,1,1,-99,1,1,3,-99,1,2,2,2,1,-99,-99,-99,3,-99,0,-99,1,2
2024-11-20,8,-99,1,1,-99,1,2,2,-99,1,1,2,-99,0,1,-99,1,2,3,-99,0,2,2,2,2,-99,-99,-99,3,-99,0,-99,1,2
2024-11-20,9,-99,1,1,-99,1,2,2,-99,1,2,1,-99,0,1,-99,1,2,4,-99,1,2,2,3,2,-99,-99,-99,3,-99,1,-99,1,1
2024-11-20,10,-99,1,1,-99,1,2,2,-99,1,1,1,-99,0,1,-99,1,1,3,-99,1,1,2,2,1,-99,-99,-99,2,-99,0,-99,1,1
2024-11-20,11,-99,1,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,4,-99,1,1,2,2,1,-99,-99,-99,3,-99,0,-99,1,1
2024-11-20,12,-99,1,1,-99,1,2,1,-99,1,1,1,-99,0,1,-99,1,1,4,-99,0,1,2,1,1,-99,-99,-99,1,-99,0,-99,1,1
2024-11-20,13,-99,1,0,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,3,-99,1,1,2,2,1,-99,-99,-99,3,-99,0,-99,1,1
2024-11-20,14,-99,1,0,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,3,-99,1,1,1,1,1,-99,-99,-99,2,-99,0,-99,0,2
2024-11-20,15,-99,1,0,-99,0,1,1,-99,1,1,0,-99,0,1,-99,1,1,3,-99,0,1,1,1,1,-99,-99,-99,3,-99,0,-99,1,1
2024-11-20,16,-99,1,0,-99,0,1,1,-99,0,1,0,-99,0,1,-99,1,1,3,-99,0,1,1,1,1,-99,-99,-99,5,-99,0,-99,1,1
2024-11-20,17,-99,0,0,-99,0,1,1,-99,0,1,0,-99,0,1,-99,1,1,2,-99,0,1,1,1,1,-99,-99,-99,3,-99,0,-99,1,1
2024-11-20,18,-99,0,0,-99,0,1,1,-99,0,1,0,-99,0,1,-99,1,1,2,-99,0,1,1,1,1,-99,-99,-99,1,-99,0,-99,1,1
2024-11-20,19,-99,0,0,-99,0,1,0,-99,0,1,0,-99,0,1,-99,1,1,2,-99,0,1,1,1,1,-99,-99,-99,0,-99,0,-99,1,1
2024-11-20,20,-99,0,0,-99,0,1,0,-99,1,1,0,-99,0,1,-99,1,1,2,-99,0,1,1,1,1,-99,-99,-99,2,-99,0,-99,1,1
2024-11-20,21,-99,0,1,-99,0,1,0,-99,2,1,0,-99,0,0,-99,1,0,2,-99,0,1,1,1,1,-99,-99,-99,5,-99,0,-99,1,1
2024-11-20,22,-99,0,4,-99,1,1,0,-99,2,1,0,-99,0,1,-99,0,0,2,-99,0,1,1,1,1,-99,-99,-99,4,-99,0,-99,0,1
2024-11-20,23,-99,0,5,-99,0,1,0,-99,2,3,0,-99,0,0,-99,0,0,2,-99,1,1,1,1,0,-99,-99,-99,3,-99,0,-99,0,1
2024-11-20,24,-99,0,4,-99,0,3,0,-99,2,2,0,-99,0,0,-99,0,0,2,-99,0,1,2,1,0,-99,-99,-99,3,-99,0,-99,0,1
2024-11-21,1,-99,0,2,-99,1,2,0,-99,1,2,0,-99,0,1,-99,0,1,2,1,0,1,2,1,0,-99,-99,0,1,-99,0,-99,1,1
2024-11-21,2,-99,0,2,-99,1,2,0,-99,1,1,0,-99,0,1,-99,0,0,2,1,0,0,2,1,0,-99,-99,0,2,-99,0,-99,1,1
2024-11-21,3,-99,0,1,-99,1,2,0,-99,1,1,0,-99,0,1,-99,0,0,2,1,0,1,2,1,0,-99,-99,0,2,-99,0,-99,3,0
2024-11-21,4,-99,0,1,-99,1,2,0,-99,1,1,0,-99,0,1,-99,0,0,3,1,0,0,2,1,0,-99,-99,0,3,-99,0,-99,6,0
2024-11-21,5,-99,0,1,-99,1,2,0,-99,1,1,0,-99,0,1,-99,0,0,3,1,0,1,2,1,1,-99,-99,0,4,-99,0,-99,4,1
2024-11-21,6,-99,0,1,-99,2,2,1,-99,1,1,0,-99,0,1,-99,0,1,3,1,0,1,2,1,1,-99,-99,0,4,-99,0,-99,4,1
2024-11-21,7,-99,0,1,-99,3,2,1,-99,2,1,1,-99,0,1,-99,0,1,3,1,0,2,1,2,1,-99,-99,0,4,-99,0,-99,4,1
2024-11-21,8,-99,1,1,-99,3,2,2,-99,3,2,1,-99,0,2,-99,0,1,4,1,0,2,2,2,2,-99,-99,0,4,-99,0,-99,4,2
2024-11-21,9,-99,1,1,-99,3,3,1,-99,2,1,2,-99,-99,2,-99,1,2,4,1,1,2,2,3,2,-99,-99,1,3,-99,0,-99,3,2
2024-11-21,10,-99,1,1,-99,2,2,1,-99,2,1,3,-99,0,1,-99,1,2,3,1,0,2,2,2,3,-99,-99,1,7,-99,0,-99,2,3
2024-11-21,11,-99,1,1,-99,2,1,1,-99,2,1,2,-99,0,2,-99,1,2,4,1,1,2,1,2,2,-99,-99,1,9,-99,0,-99,2,3
2024-11-21,12,-99,1,1,-99,2,2,2,-99,1,2,2,-99,1,2,-99,1,1,4,1,1,2,2,3,-99,-99,-99,1,6,-99,0,-99,2,3
2024-11-21,13,-99,1,1,-99,-99,2,2,-99,1,1,2,-99,1,2,-99,1,1,5,1,1,3,2,3,2,-99,-99,1,4,-99,0,-99,2,2
2024-11-21,14,-99,2,1,-99,-99,4,2,-99,2,1,1,-99,1,3,-99,-99,1,5,1,1,3,4,3,2,-99,-99,2,3,-99,1,-99,4,2
2024-11-21,15,-99,3,2,-99,-99,3,3,-99,5,1,1,-99,1,2,-99,-99,1,4,1,2,3,3,-99,2,-99,-99,3,3,-99,0,-99,9,2
2024-11-21,16,-99,2,3,-99,-99,2,3,-99,5,3,2,-99,1,2,-99,-99,1,4,2,3,3,3,4,5,-99,-99,3,6,-99,0,3,5,4
2024-11-21,17,-99,2,11,-99,3,3,2,-99,12,4,4,-99,1,2,-99,-99,2,6,5,3,4,3,3,4,-99,-99,3,7,-99,0,3,3,5
2024-11-21,18,-99,3,22,-99,3,5,1,-99,2,17,3,-99,1,4,-99,2,3,8,3,3,3,5,3,2,-99,-99,1,7,-99,0,3,1,3
2024-11-21,19,-99,10,17,-99,1,13,1,-99,2,31,1,-99,3,2,-99,1,0,19,1,2,1,13,1,1,-99,-99,1,3,-99,0,2,1,2
2024-11-21,20,-99,15,18,-99,1,25,2,-99,1,33,1,-99,3,2,-99,1,0,29,1,1,1,19,1,1,-99,-99,1,10,-99,1,1,1,1
2024-11-21,21,-99,9,29,-99,7,22,1,-99,3,33,1,-99,1,6,-99,1,1,25,1,1,1,14,1,1,-99,-99,1,28,-99,1,1,1,2
