FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
2024-10-07,20,-99,3,-99,-99,-99,10,3,-99,-99,-99,12,2,-99,-99,-99,4,-99,-99,12,7,0,-99,-99,3,4,4,-99,-99,-99,14,5,2,-99,1,9
2024-10-07,21,-99,6,-99,-99,-99,11,3,-99,-99,-99,13,3,-99,-99,-99,5,-99,-99,11,5,0,-99,-99,4,3,4,-99,-99,-99,13,5,1,-99,1,8
2024-10-07,22,-99,3,-99,-99,-99,7,2,-99,-99,-99,11,1,-99,-99,-99,3,-99,-99,4,5,0,-99,-99,2,3,4,-99,-99,-99,14,3,1,-99,1,7
2024-10-07,23,-99,3,-99,-99,-99,5,2,-99,-99,-99,3,0,-99,-99,-99,2,-99,-99,5,4,0,-99,-99,1,2,3,-99,-99,-99,8,2,1,-99,1,7
2024-10-07,24,-99,1,-99,-99,-99,2,1,-99,-99,-99,1,0,-99,-99,-99,3,-99,-99,6,3,0,-99,-99,1,2,1,-99,-99,-99,3,1,1,-99,1,5
2024-10-08,1,-99,1,-99,-99,-99,2,1,-99,-99,-99,1,0,-99,-99,-99,1,-99,-99,3,6,0,-99,-99,0,1,0,-99,-99,-99,1,1,0,-99,0,3
2024-10-08,2,-99,1,-99,-99,-99,1,1,-99,-99,-99,0,0,-99,-99,-99,1,-99,-99,2,5,0,-99,-99,0,0,0,-99,-99,-99,1,0,0,-99,1,1
2024-10-08,3,-99,0,-99,-99,-99,1,1,-99,-99,-99,2,0,-99,-99,-99,0,-99,-99,0,3,0,-99,-99,0,0,0,-99,-99,-99,1,0,0,-99,0,1
2024-10-08,4,-99,0,-99,-99,-99,0,1,-99,-99,-99,2,0,-99,-99,-99,0,-99,-99,0,6,0,-99,-99,0,0,0,-99,-99,-99,1,0,0,-99,0,1
2024-10-08,5,-99,1,-99,-99,-99,1,2,-99,-99,-99,3,0,-99,-99,-99,1,-99,-99,1,12,0,-99,-99,1,1,0,-99,-99,-99,1,0,0,-99,0,4
2024-10-08,6,-99,2,-99,-99,-99,1,2,-99,-99,-99,4,2,-99,-99,-99,3,-99,-99,3,16,1,-99,-99,1,2,3,-99,-99,-99,2,1,3,-99,1,14
2024-10-08,7,-99,4,-99,-99,-99,7,4,-99,-99,-99,11,14,-99,-99,-99,10,-99,-99,6,16,1,-99,-99,3,5,8,-99,-99,-99,18,4,5,-99,2,25
2024-10-08,8,-99,6,-99,-99,-99,20,5,-99,-99,-99,17,7,-99,-99,-99,17,-99,-99,19,17,4,-99,-99,6,13,20,-99,-99,-99,40,12,13,-99,4,23
2024-10-08,9,-99,12,-99,-99,-99,17,14,-99,-99,-99,10,5,-99,-99,-99,15,-99,-99,35,24,5,-99,-99,12,19,20,-99,-99,-99,32,14,25,-99,5,38
2024-10-08,10,-99,11,-99,-99,-99,22,17,-99,-99,-99,7,6,-99,-99,-99,15,-99,-99,39,13,4,-99,-99,12,21,14,-99,-99,-99,21,16,21,-99,6,44
2024-10-08,11,-99,8,-99,-99,-99,16,12,-99,-99,-99,6,6,-99,-99,-99,17,-99,-99,25,8,3,-99,-99,6,18,9,-99,-99,-99,18,13,13,-99,9,19
2024-10-08,12,-99,5,-99,-99,-99,15,9,-99,-99,-99,9,5,-99,-99,-99,14,-99,-99,17,7,-99,-99,-99,5,10,6,-99,-99,-99,18,5,9,-99,4,7
2024-10-08,13,-99,5,-99,-99,-99,10,8,-99,-99,-99,5,11,-99,-99,-99,17,-99,-99,14,11,-99,-99,-99,5,4,4,-99,-99,-99,19,3,8,-99,3,7
2024-10-08,14,-99,6,-99,-99,-99,6,9,-99,-99,-99,5,6,-99,-99,-99,7,-99,-99,9,10,-99,-99,-99,5,3,3,-99,-99,-99,14,2,8,-99,2,6
2024-10-08,15,-99,3,-99,-99,-99,5,7,-99,-99,-99,3,4,-99,-99,-99,2,-99,-99,7,6,-99,-99,-99,3,2,2,-99,-99,-99,11,3,4,-99,1,7
2024-10-08,16,-99,3,-99,-99,-99,6,7,-99,-99,-99,3,5,-99,-99,-99,4,-99,-99,8,6,-99,-99,-99,4,2,2,-99,-99,-99,8,3,2,-99,1,5
2024-10-08,17,-99,3,-99,-99,-99,4,3,-99,-99,4,2,2,-99,-99,-99,4,-99,-99,9,5,0,-99,-99,2,1,2,-99,-99,-99,7,2,2,-99,1,6
2024-10-08,18,-99,2,-99,-99,-99,6,2,-99,-99,2,5,0,-99,-99,-99,2,-99,-99,10,3,0,-99,-99,2,2,3,-99,-99,-99,9,3,1,-99,1,9
2024-10-08,19,-99,2,-99,-99,-99,8,1,-99,-99,5,4,1,-99,-99,-99,2,-99,-99,14,3,0,-99,-99,3,3,3,-99,-99,-99,14,2,0,-99,1,19
2024-10-08,20,-99,1,-99,-99,-99,9,2,-99,-99,7,13,5,-99,-99,-99,3,-99,-99,11,6,0,-99,-99,4,3,3,-99,-99,-99,-99,2,1,-99,1,13
2024-10-08,21,-99,4,-99,-99,-99,3,2,-99,-99,1,12,1,-99,-99,-99,4,-99,-99,7,5,0,-99,-99,1,2,3,-99,-99,-99,6,2,1,-99,2,14
2024-10-08,22,-99,5,-99,-99,-99,4,2,-99,-99,2,12,2,-99,-99,-99,4,-99,-99,5,5,0,-99,-99,1,2,3,-99,-99,-99,9,2,2,-99,1,12
2024-10-08,23,-99,4,-99,-99,-99,3,2,-99,-99,1,2,1,-99,-99,-99,2,-99,-99,4,4,0,-99,-99,2,4,2,-99,-99,-99,6,2,6,-99,1,7
2024-10-08,24,-99,2,-99,-99,-99,3,1,-99,-99,1,1,0,-99,-99,-99,2,-99,-99,3,3,0,-99,-99,1,2,1,-99,-99,-99,12,1,0,-99,1,3
2024-10-09,1,-99,1,-99,-99,-99,2,1,-99,-99,0,1,0,-99,-99,-99,0,-99,-99,2,3,0,-99,-99,1,1,0,-99,-99,-99,4,0,0,-99,0,1
2024-10-09,2,-99,0,-99,-99,-99,6,1,-99,-99,0,1,0,-99,-99,-99,1,-99,-99,2,2,0,-99,-99,1,0,0,-99,-99,-99,1,0,0,-99,0,0
2024-10-09,3,-99,0,-99,-99,-99,3,1,-99,-99,0,1,0,-99,-99,-99,0,-99,-99,1,1,0,-99,-99,0,0,2,-99,-99,-99,1,1,0,-99,0,0
2024-10-09,4,-99,0,-99,-99,-99,1,1,-99,-99,0,0,0,-99,-99,-99,0,-99,-99,2,2,0,-99,-99,0,0,0,-99,-99,-99,0,0,0,-99,0,0
2024-10-09,5,-99,1,-99,-99,-99,0,1,-99,-99,0,0,3,-99,-99,-99,0,-99,-99,1,4,0,-99,-99,0,1,0,-99,-99,-99,1,0,0,-99,0,2
2024-10-09,6,-99,1,-99,-99,-99,2,1,-99,-99,0,3,4,-99,-99,-99,1,-99,-99,4,10,0,-99,-99,0,3,3,-99,-99,-99,3,1,2,-99,2,12
2024-10-09,7,-99,3,-99,-99,-99,23,3,-99,-99,2,47,67,-99,-99,-99,6,-99,-99,12,9,1,-99,-99,1,3,-99,-99,-99,-99,30,7,7,-99,12,39
2024-10-09,8,-99,4,-99,-99,-99,49,6,-99,-99,1,19,31,-99,-99,-99,16,-99,-99,52,19,8,-99,-99,6,11,-99,-99,-99,-99,49,12,13,-99,4,57
2024-10-09,9,-99,8,-99,-99,-99,37,8,-99,-99,16,7,11,-99,-99,-99,57,-99,-99,31,28,3,-99,-99,11,8,-99,-99,-99,-99,54,18,12,-99,10,38
2024-10-09,10,-99,7,-99,-99,-99,30,25,-99,-99,-99,16,6,-99,-99,-99,38,-99,-99,34,13,3,-99,-99,8,7,-99,-99,-99,-99,36,15,16,-99,7,24
2024-10-09,11,-99,25,-99,-99,-99,22,21,-99,-99,16,12,10,-99,-99,-99,28,-99,-99,25,10,1,-99,-99,11,12,-99,-99,-99,-99,24,22,17,-99,3,20
2024-10-09,12,-99,19,-99,-99,-99,11,18,-99,-99,12,9,5,-99,-99,-99,17,-99,-99,22,11,2,-99,-99,10,11,-99,-99,-99,-99,13,10,15,-99,2,11
2024-10-09,13,-99,12,-99,-99,-99,5,14,-99,-99,6,5,2,-99,-99,-99,7,-99,-99,13,6,1,-99,-99,5,10,-99,-99,-99,-99,10,3,10,-99,1,5
2024-10-09,14,-99,6,-99,-99,-99,5,7,-99,-99,3,3,2,-99,-99,-99,4,-99,-99,5,2,0,-99,-99,2,3,-99,-99,-99,-99,11,1,4,-99,2,3
2024-10-09,15,-99,2,-99,-99,-99,3,4,-99,-99,2,4,2,-99,-99,-99,1,-99,-99,3,2,0,-99,-99,1,2,-99,-99,-99,-99,7,1,2,-99,2,3
2024-10-09,16,-99,1,-99,-99,-99,2,3,-99,-99,2,2,3,-99,-99,-99,1,-99,-99,2,3,0,-99,-99,1,1,-99,-99,-99,-99,8,1,1,-99,1,-99
2024-10-09,17,-99,1,-99,-99,-99,3,2,-99,-99,2,3,3,-99,-99,-99,2,-99,-99,4,3,0,-99,-99,1,1,-99,-99,-99,-99,7,1,0,-99,1,-99
2024-10-09,18,-99,2,-99,-99,-99,4,2,-99,-99,1,3,2,-99,-99,-99,1,-99,-99,9,4,0,-99,-99,1,2,-99,-99,-99,-99,8,2,0,-99,1,-99
2024-10-09,19,-99,1,-99,-99,-99,5,2,-99,-99,3,5,1,-99,-99,-99,1,-99,-99,15,3,0,-99,-99,1,3,-99,-99,-99,-99,7,2,0,-99,1,-99
2024-10-09,20,-99,0,-99,-99,-99,7,1,-99,-99,2,13,0,-99,-99,-99,3,-99,-99,21,3,0,-99,-99,2,6,-99,-99,-99,-99,9,2,1,-99,1,-99
2024-10-09,21,-99,0,-99,-99,-99,6,1,-99,-99,1,21,0,-99,-99,-99,6,-99,-99,6,4,0,-99,-99,4,5,-99,-99,-99,-99,11,3,2,-99,1,-99
2024-10-09,22,-99,1,-99,-99,-99,5,4,-99,-99,2,13,0,-99,-99,-99,5,-99,-99,7,4,0,-99,-99,6,5,-99,-99,-99,-99,8,4,2,-99,1,-99
2024-10-09,23,-99,1,-99,-99,-99,3,9,-99,-99,10,1,0,-99,-99,-99,4,-99,-99,6,5,0,-99,-99,3,8,-99,-99,-99,-99,6,2,3,-99,1,-99
2024-10-09,24,-99,1,-99,-99,-99,1,7,-99,-99,11,1,0,-99,-99,-99,1,-99,-99,4,2,1,-99,-99,1,3,-99,-99,-99,-99,4,1,1,-99,1,-99
2024-10-10,1,-99,0,-99,-99,-99,1,3,-99,-99,1,0,2,-99,-99,-99,1,-99,-99,3,3,14,-99,-99,1,10,-99,-99,-99,-99,2,1,0,-99,1,-99
2024-10-10,2,-99,0,-99,-99,-99,1,1,-99,-99,0,0,1,-99,-99,-99,1,-99,-99,2,3,54,-99,-99,1,8,-99,-99,-99,-99,1,2,0,-99,1,-99
2024-10-10,3,-99,0,-99,-99,-99,0,1,-99,-99,4,1,3,-99,-99,-99,1,-99,-99,2,10,32,-99,-99,0,9,-99,-99,-99,-99,1,2,5,-99,4,-99
2024-10-10,4,-99,0,-99,-99,-99,1,1,-99,-99,4,0,1,-99,-99,-99,0,-99,-99,2,47,24,-99,-99,0,4,-99,-99,-99,-99,1,2,8,-99,4,-99
2024-10-10,5,-99,0,-99,-99,-99,11,1,-99,-99,8,0,3,-99,-99,-99,12,-99,-99,5,71,20,-99,-99,0,3,-99,-99,-99,-99,6,1,48,-99,19,-99
2024-10-10,6,-99,0,-99,-99,-99,39,2,-99,-99,20,1,22,-99,-99,-99,50,-99,-99,58,129,19,-99,-99,1,12,-99,-99,-99,-99,29,30,195,-99,26,-99
2024-10-10,7,-99,1,-99,-99,-99,63,19,-99,-99,50,6,91,-99,-99,-99,63,-99,-99,92,199,76,-99,-99,4,22,-99,-99,-99,-99,64,61,151,-99,23,-99
2024-10-10,8,-99,12,-99,-99,-99,113,56,-99,-99,31,18,131,-99,-99,-99,77,-99,-99,152,203,140,-99,-99,13,20,-99,-99,-99,-99,93,100,90,-99,38,-99
2024-10-10,9,-99,21,-99,-99,-99,45,57,-99,-99,10,13,20,-99,-99,-99,58,-99,-99,69,28,26,-99,-99,30,32,-99,-99,-99,-99,62,67,46,-99,47,-99
2024-10-10,10,-99,11,-99,-99,-99,29,30,-99,-99,6,9,13,-99,-99,-99,24,-99,-99,25,7,8,-99,-99,21,31,-99,-99,-99,-99,37,34,26,-99,14,-99
2024-10-10,11,-99,6,-99,-99,-99,18,10,-99,-99,4,7,6,-99,-99,-99,10,-99,-99,24,11,-99,-99,-99,4,18,-99,-99,-99,-99,19,7,11,-99,6,-99
2024-10-10,12,-99,5,-99,-99,-99,8,10,-99,-99,4,9,10,-99,-99,-99,7,-99,-99,10,10,1,-99,-99,-99,7,-99,-99,-99,-99,12,3,6,-99,6,-99
2024-10-10,13,-99,6,-99,-99,-99,3,7,-99,-99,6,4,6,-99,-99,-99,4,-99,-99,7,7,0,-99,-99,-99,3,-99,-99,-99,-99,9,2,3,-99,3,-99
2024-10-10,14,-99,4,-99,-99,-99,2,4,-99,-99,5,5,5,-99,-99,-99,2,-99,-99,7,4,0,-99,-99,-99,2,-99,-99,-99,-99,10,2,2,-99,3,-99
2024-10-10,15,-99,2,-99,-99,-99,2,3,-99,-99,3,4,5,-99,-99,-99,1,-99,-99,6,2,0,-99,-99,-99,2,-99,-99,-99,-99,10,1,1,-99,4,-99
2024-10-10,16,-99,2,-99,-99,-99,4,3,-99,-99,2,3,5,-99,-99,-99,3,-99,-99,5,2,0,-99,-99,-99,2,-99,-99,-99,-99,13,1,1,-99,2,-99
2024-10-10,17,-99,2,-99,-99,-99,5,3,-99,-99,2,4,5,-99,-99,-99,6,-99,-99,8,4,0,-99,-99,2,2,-99,-99,-99,-99,9,1,1,-99,5,-99
2024-10-10,18,-99,2,-99,-99,-99,5,2,-99,-99,3,6,5,-99,-99,-99,4,-99,-99,3,4,0,-99,-99,1,2,4,-99,-99,-99,9,1,0,-99,7,-99
2024-10-10,19,-99,2,-99,-99,-99,6,2,-99,-99,2,7,6,-99,-99,-99,4,-99,-99,2,7,0,-99,-99,1,2,6,-99,-99,-99,8,1,0,-99,5,-99
2024-10-10,20,-99,2,-99,-99,-99,7,2,-99,-99,2,6,5,-99,-99,-99,3,-99,-99,2,7,0,-99,-99,3,3,2,-99,-99,-99,9,2,0,-99,2,-99
2024-10-10,21,-99,5,-99,-99,-99,6,2,-99,-99,3,8,4,-99,-99,-99,3,-99,-99,6,7,0,-99,-99,2,2,3,-99,-99,-99,5,2,0,-99,1,-99
2024-10-10,22,-99,5,-99,-99,-99,6,2,-99,-99,4,9,2,-99,-99,-99,4,-99,-99,4,5,0,-99,-99,2,3,3,-99,-99,-99,8,3,0,-99,1,-99
2024-10-10,23,-99,3,-99,-99,-99,9,3,-99,-99,4,6,0,-99,-99,-99,7,-99,-99,6,4,0,-99,-99,2,3,4,-99,-99,-99,6,3,1,-99,1,-99
2024-10-10,24,-99,3,-99,-99,-99,8,2,-99,-99,1,4,2,-99,-99,-99,5,-99,-99,6,4,11,-99,-99,2,3,2,-99,-99,-99,3,1,5,-99,1,-99
2024-10-11,1,-99,0,-99,-99,-99,8,1,-99,-99,0,1,6,-99,-99,-99,1,-99,-99,3,3,23,-99,-99,2,1,1,-99,-99,-99,3,1,0,-99,0,-99
2024-10-11,2,-99,0,-99,-99,-99,4,2,-99,-99,0,1,3,-99,-99,-99,1,-99,-99,9,2,4,-99,-99,0,1,1,-99,-99,-99,2,2,0,-99,0,-99
2024-10-11,3,-99,0,-99,-99,-99,7,1,-99,-99,1,0,3,-99,-99,-99,2,-99,-99,5,3,21,-99,-99,0,1,1,-99,-99,-99,3,5,4,-99,0,-99
2024-10-11,4,-99,0,-99,-99,-99,3,1,-99,-99,5,1,2,-99,-99,-99,1,-99,-99,4,7,30,-99,-99,0,1,1,-99,-99,-99,1,3,17,-99,1,-99
2024-10-11,5,-99,0,-99,-99,-99,1,1,-99,-99,2,0,6,-99,-99,-99,4,-99,-99,5,34,60,-99,-99,0,2,4,-99,-99,-99,1,1,17,-99,3,-99
2024-10-11,6,-99,0,-99,-99,-99,8,1,-99,-99,13,1,13,-99,-99,-99,6,-99,-99,14,53,56,-99,-99,1,4,42,-99,-99,-99,5,12,142,-99,53,-99
2024-10-11,7,-99,1,-99,-99,-99,25,23,-99,-99,69,5,86,-99,-99,-99,31,-99,-99,58,41,126,-99,-99,6,10,61,-99,-99,-99,71,33,117,-99,42,-99
2024-10-11,8,-99,9,-99,-99,-99,64,34,-99,-99,67,21,100,-99,-99,-99,82,-99,-99,101,42,145,-99,-99,16,29,94,-99,-99,-99,99,49,59,-99,24,-99
2024-10-11,9,-99,15,-99,-99,-99,42,31,-99,-99,20,8,13,-99,-99,-99,44,-99,-99,38,30,24,-99,-99,22,31,68,-99,-99,-99,40,39,29,-99,24,-99
2024-10-11,10,-99,3,-99,-99,-99,21,20,-99,-99,3,30,15,-99,-99,-99,14,-99,-99,22,10,10,-99,-99,14,28,29,-99,-99,-99,58,28,22,-99,16,-99
2024-10-11,11,-99,8,-99,-99,-99,16,10,-99,-99,5,11,12,-99,-99,-99,15,-99,-99,20,11,1,-99,-99,6,11,9,-99,-99,-99,20,7,8,-99,6,-99
2024-10-11,12,-99,6,-99,-99,-99,8,10,-99,-99,8,6,8,-99,-99,-99,6,-99,-99,12,11,0,-99,-99,7,3,6,-99,-99,-99,12,3,5,-99,2,-99
2024-10-11,13,-99,7,-99,-99,-99,5,8,-99,-99,6,4,5,-99,-99,-99,3,-99,-99,4,6,0,-99,-99,5,2,3,-99,-99,-99,8,1,2,-99,2,-99
2024-10-11,14,-99,4,-99,-99,-99,3,4,-99,-99,4,4,5,-99,-99,-99,2,-99,-99,6,3,0,-99,-99,3,1,2,-99,-99,-99,9,1,1,-99,1,-99
2024-10-11,15,-99,2,-99,-99,-99,3,3,-99,-99,3,3,3,-99,-99,-99,3,-99,-99,5,3,0,-99,-99,2,2,2,-99,-99,-99,11,1,1,-99,1,-99
2024-10-11,16,-99,2,-99,-99,-99,3,3,-99,-99,2,3,3,-99,-99,-99,2,-99,-99,5,4,0,-99,-99,1,2,2,-99,-99,-99,7,1,1,-99,1,-99
2024-10-11,17,-99,2,-99,-99,-99,5,2,-99,-99,2,5,4,-99,-99,-99,2,-99,-99,6,4,0,-99,-99,2,2,3,-99,-99,-99,6,1,1,-99,1,-99
2024-10-11,18,-99,2,-99,-99,-99,6,2,-99,-99,2,5,4,-99,-99,-99,2,-99,-99,4,6,0,-99,-99,2,2,2,-99,-99,-99,8,1,1,-99,1,-99
2024-10-11,19,-99,2,-99,-99,-99,8,2,-99,-99,1,6,3,-99,-99,-99,2,-99,-99,-99,6,0,-99,-99,1,1,2,-99,-99,-99,8,1,0,-99,1,-99
2024-10-11,20,-99,2,-99,-99,-99,6,1,-99,-99,2,7,3,-99,-99,-99,3,-99,-99,5,7,0,-99,-99,1,2,2,-99,-99,-99,8,1,0,-99,1,-99
2024-10-11,21,-99,3,-99,-99,-99,8,2,-99,-99,1,7,3,-99,-99,-99,2,-99,-99,9,3,0,-99,-99,2,2,4,-99,-99,-99,6,1,0,-99,1,-99
2024-10-11,22,-99,2,-99,-99,-99,4,1,-99,-99,1,6,3,-99,-99,-99,1,-99,-99,3,2,0,-99,-99,1,1,3,-99,-99,-99,6,1,0,-99,1,-99
2024-10-11,23,-99,2,-99,-99,-99,3,1,-99,-99,2,4,1,-99,-99,-99,1,-99,-99,3,4,0,-99,-99,1,2,3,-99,-99,-99,5,1,0,-99,1,-99
2024-10-11,24,-99,2,-99,-99,-99,2,1,-99,-99,1,3,0,-99,-99,-99,1,-99,-99,3,4,0,-99,-99,1,2,3,-99,-99,-99,11,1,0,-99,0,-99
2024-10-12,1,-99,0,-99,-99,-99,2,1,-99,-99,0,2,0,-99,-99,-99,0,-99,-99,3,2,11,-99,0,1,1,1,-99,-99,-99,2,1,0,-99,1,-99
2024-10-12,2,-99,1,-99,-99,-99,1,2,-99,-99,0,1,4,-99,-99,-99,0,-99,-99,3,4,11,-99,0,1,1,1,-99,-99,-99,2,1,0,-99,1,-99
2024-10-12,3,-99,0,-99,-99,-99,1,1,-99,-99,0,1,4,-99,-99,-99,0,-99,-99,3,2,19,-99,0,0,1,0,-99,-99,-99,1,1,0,-99,0,-99
2024-10-12,4,-99,0,-99,-99,-99,3,1,-99,-99,1,0,3,-99,-99,-99,0,-99,-99,4,2,17,-99,0,1,1,1,-99,-99,-99,6,1,7,-99,0,-99
2024-10-12,5,-99,0,-99,-99,-99,3,1,-99,-99,1,0,5,-99,-99,-99,2,-99,-99,4,8,39,-99,0,0,2,1,-99,-99,-99,4,2,21,-99,5,-99
2024-10-12,6,-99,0,-99,-99,-99,10,1,-99,-99,14,1,21,-99,-99,-99,5,-99,-99,3,41,112,-99,1,1,2,7,-99,-99,-99,6,4,26,-99,41,-99
2024-10-12,7,-99,2,-99,-99,-99,37,3,-99,-99,5,1,25,-99,-99,-99,14,-99,-99,23,71,139,-99,5,1,4,22,-99,-99,-99,20,51,25,-99,52,-99
2024-10-12,8,-99,4,-99,-99,-99,48,14,-99,-99,10,5,61,-99,-99,-99,23,-99,-99,36,40,-99,-99,12,4,18,62,-99,-99,-99,25,64,45,-99,74,-99
2024-10-12,9,-99,3,-99,-99,-99,17,12,-99,-99,4,6,20,-99,-99,-99,11,-99,-99,20,16,-99,-99,21,6,23,48,-99,-99,-99,23,45,9,-99,25,-99
2024-10-12,10,-99,3,-99,-99,-99,8,8,-99,-99,7,8,17,-99,-99,-99,12,-99,-99,20,21,-99,-99,13,3,8,13,-99,-99,-99,22,4,5,-99,8,-99
2024-10-12,11,-99,5,-99,-99,-99,7,6,-99,-99,7,7,15,-99,-99,-99,16,-99,-99,14,15,-99,-99,8,4,8,10,-99,-99,-99,16,4,5,-99,6,-99
2024-10-12,12,-99,4,-99,-99,-99,8,7,-99,-99,10,8,15,-99,-99,-99,11,-99,-99,12,9,-99,-99,5,5,5,9,-99,-99,-99,16,4,8,-99,4,-99
2024-10-12,13,-99,3,-99,-99,-99,6,10,-99,-99,9,4,6,-99,-99,-99,6,-99,-99,6,6,-99,-99,4,4,3,5,-99,-99,-99,12,3,7,-99,3,-99
2024-10-12,14,-99,4,-99,-99,-99,3,7,-99,-99,5,3,5,-99,-99,-99,2,-99,-99,5,5,-99,-99,3,3,2,3,-99,-99,-99,7,1,3,-99,1,-99
2024-10-12,15,-99,3,-99,-99,-99,1,4,-99,-99,5,2,2,-99,-99,-99,-99,-99,-99,3,3,-99,-99,1,2,1,2,-99,-99,-99,7,1,1,-99,1,-99
2024-10-12,16,-99,1,-99,-99,-99,1,3,-99,-99,2,2,1,-99,-99,-99,-99,-99,-99,1,1,-99,-99,1,1,1,1,-99,-99,-99,6,1,1,-99,1,-99
2024-10-12,17,-99,1,-99,-99,-99,1,2,-99,-99,1,2,2,-99,-99,-99,-99,-99,-99,3,1,-99,-99,1,1,-99,2,-99,-99,-99,6,1,1,-99,1,-99
2024-10-12,18,-99,1,-99,-99,-99,2,2,-99,-99,1,3,3,-99,-99,-99,-99,-99,-99,5,2,-99,-99,1,0,1,2,-99,-99,-99,4,1,0,-99,1,-99
2024-10-12,19,-99,1,-99,-99,-99,2,1,-99,-99,0,4,2,-99,-99,-99,-99,-99,-99,3,3,-99,-99,1,1,1,2,-99,-99,-99,4,2,0,-99,1,-99
2024-10-12,20,-99,2,-99,-99,-99,2,1,-99,-99,1,5,1,-99,-99,-99,-99,-99,-99,5,3,-99,-99,1,1,2,2,-99,-99,-99,3,1,0,-99,2,-99
2024-10-12,21,-99,1,-99,-99,-99,1,1,-99,-99,1,4,2,-99,-99,-99,-99,-99,-99,5,2,-99,-99,2,1,2,3,-99,-99,-99,4,1,0,-99,0,-99
2024-10-12,22,-99,1,-99,-99,-99,1,1,-99,-99,2,4,2,-99,-99,-99,-99,-99,-99,2,2,-99,-99,1,1,1,2,-99,-99,-99,4,1,0,-99,1,-99
2024-10-12,23,-99,2,-99,-99,-99,1,1,-99,-99,1,3,1,-99,-99,-99,-99,-99,-99,2,2,-99,-99,1,1,2,1,-99,-99,-99,6,1,0,-99,1,-99
2024-10-12,24,-99,2,-99,-99,-99,1,1,-99,-99,1,1,0,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,1,1,1,2,-99,-99,-99,2,0,0,-99,2,-99
2024-10-13,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
2024-10-13,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
2024-10-13,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
2024-10-13,4,-99,0,-99,-99,-99,1,2,-99,-99,0,8,3,-99,-99,-99,2,-99,-99,2,2,17,-99,0,1,1,3,-99,-99,-99,2,0,0,-99,1,-99
2024-10-13,5,-99,0,-99,-99,-99,0,1,-99,-99,0,0,3,-99,-99,-99,3,-99,-99,3,3,21,-99,0,0,2,6,-99,-99,-99,1,1,1,-99,0,-99
2024-10-13,6,-99,1,-99,-99,-99,3,7,-99,-99,0,0,3,-99,-99,-99,7,-99,-99,24,3,11,-99,0,1,1,10,-99,-99,-99,2,0,1,-99,1,-99
2024-10-13,7,-99,3,-99,-99,-99,5,5,-99,-99,1,1,8,-99,-99,-99,20,-99,-99,70,4,21,-99,3,1,4,25,-99,-99,-99,5,1,2,-99,2,-99
2024-10-13,8,-99,8,-99,-99,-99,9,7,-99,-99,2,6,4,-99,-99,-99,32,-99,-99,79,5,27,-99,7,2,8,35,-99,-99,-99,7,5,11,-99,4,-99
2024-10-13,9,-99,5,-99,-99,-99,4,27,-99,-99,5,8,4,-99,-99,-99,23,-99,-99,67,4,14,-99,9,10,11,21,-99,-99,-99,5,8,14,-99,8,-99
2024-10-13,10,-99,18,-99,-99,-99,3,14,-99,-99,8,5,3,-99,-99,-99,20,-99,-99,37,5,2,-99,11,13,7,16,-99,-99,-99,8,5,9,-99,3,-99
2024-10-13,11,-99,14,-99,-99,-99,7,12,-99,-99,8,9,6,-99,-99,-99,14,-99,-99,20,5,1,-99,8,9,6,6,-99,-99,-99,15,7,7,-99,2,-99
2024-10-13,12,-99,8,-99,-99,-99,11,10,-99,-99,4,8,4,-99,-99,-99,10,-99,-99,12,4,1,-99,7,7,7,5,-99,-99,-99,16,7,6,-99,3,-99
2024-10-13,13,-99,4,-99,-99,-99,7,7,-99,-99,3,5,5,-99,-99,-99,4,-99,-99,7,3,0,-99,4,3,3,4,-99,-99,-99,11,3,4,-99,2,-99
2024-10-13,14,-99,2,-99,-99,-99,4,4,-99,-99,2,4,1,-99,-99,-99,2,-99,-99,3,3,0,-99,2,1,2,2,-99,-99,-99,7,1,3,-99,1,-99
2024-10-13,15,-99,1,-99,-99,-99,1,3,-99,-99,1,2,1,-99,-99,-99,1,-99,-99,1,1,0,-99,1,1,1,2,-99,-99,-99,6,1,1,-99,0,-99
2024-10-13,16,-99,1,-99,-99,-99,1,2,-99,-99,1,2,1,-99,-99,-99,0,-99,-99,1,1,0,-99,0,1,0,1,-99,-99,-99,4,0,1,-99,0,-99
2024-10-13,17,-99,1,-99,-99,-99,1,2,-99,-99,0,2,0,-99,-99,-99,0,-99,-99,2,1,0,-99,0,0,0,1,-99,-99,-99,4,0,0,-99,0,-99
